0.80694E+02 0.42863E+00 0.00000E+01 26112 0 0 1486 0.18420E+02 0.00000E+01 0.80694E+02 0.00000E+01 0.00000E+01 0
1 79.868 5.1576 2.794 2358.0 79.868
2 80.747 1.5588 1.1787 555.92 80.747
3 81.172 0.66231 0.70454 290.1 81.172
4 75.044 4.7713 2.7509 2048.9 75.044
5 80.628 1.5925 1.2059 568.94 80.628
6 80.328 0.66279 0.71246 269.32 80.328
<lo_statistics>
<cumulated_time> 79.42210699999998 </cumulated_time>
</lo_statistics>
