 1   1
 2   1
 3   1
 4   1
 5  -4
 6   1
 7   1
 8   1
 9   1
10   1
11  -6
12  -7
13  -8
14  -9
15 -10
16   1
17 -16
18   1
19   1
20   1
21   1
22   1
23   1
24   1
25 -24
26   1
27   1
28   1
29   1
30   1
31   1
32 -30
33 -31
34   1
35   1
