 1   1
 2  -1
 3   1
 4  -1
 5  -1
 6  -3
 7  -1
 8  -1
 9  -1
10  -1
11   1
12   1
13 -11
14 -11
15 -11
16 -12
17   1
18   1
19 -17
20 -18
21 -11
22 -12
23 -11
24 -12
25 -11
26 -11
27 -17
28 -18
29 -17
30 -18
31 -11
32 -11
33 -11
34 -12
35 -11
36 -12
37 -17
38 -18
39 -17
40 -18
41 -11
42 -12
43 -11
44 -11
45 -11
46 -12
47 -17
48 -18
49 -17
50 -18
51   1
52   1
53 -51
54 -52
55 -51
56 -52
57 -51
58 -52
59 -51
60 -52
61 -51
62 -52
63 -51
64 -52
65 -51
66 -52
67   1
68 -67
69 -67
70 -67
