#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   14:03:00      3    42    37    34    17     0     0     0   877  1380     0     0  2447     8     0     0     0    24    11
 20200402   14:03:10      3    42    37    35    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:03:20      3    37    37    34    17     0     0     0   877  1230     0     0  2457     8     0     0     0    23    11
 20200402   14:03:30      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:03:40      3    42    37    34    10     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:03:50      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:04:00      3    38    37    34    17     0     0     0   877  1230     0     0  2457     8     0     0     0    23    11
 20200402   14:04:10      3    37    37    34    17     0     0     0   877  1230     0     0  2457     8     0     0     0    23    11
 20200402   14:04:20      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:04:30      3    42    37    34    15     0     0     0   877  1380     0     0  2457     8     0     0     0    22    11
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   14:04:40      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:04:51      3    37    37    34    17     0     0     0   877  1230     0     0  2457     8     0     0     0    23    11
 20200402   14:05:01      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:05:11      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:05:21      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:05:31      3    42    37    34     0     0     0     0   877  1380     0     0  2457     8     0     0     0     0     0
 20200402   14:05:41      3    37    37    34    17     0     0     0   877  1230     0     0  2457     8     0     0     0    23    11
 20200402   14:05:51      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:06:01      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:06:11      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:06:21      3    37    37    34    17     0     0     0   877  1230     0     0  2457     8     0     0     0    23    11
 20200402   14:06:31      3    37    37    34    17     0     0     0   877  1230     0     0  2457     8     0     0     0    23    11
 20200402   14:06:41      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:06:51      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    23    11
 20200402   14:07:01      3    42    37    34    16     0     0     0   877  1380     0     0  2457     8     0     0     0    24    11
 20200402   14:07:11      3    37    37    34    18     0     0     0   877  1230     0     0  2435     8     0     0     0    24    11
 20200402   14:07:22      3    67    38    34    94     2     0     0   877  1380     0     0  2445     8     0     0     0    62   474
 20200402   14:07:32      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:07:42      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    24    11
 20200402   14:07:52      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:08:02      3    37    37    34    17     0     0     0   877  1230     0     0  2445     8     0     0     0    23    11
 20200402   14:08:12      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:08:22      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:08:32      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:08:42      3    42    37    34    64     1     0     0   877  1380     0     0  2445     8     0     0     0     0     0
 20200402   14:08:52      3    37    37    34    17     0     0     0   877  1230     0     0  2445     8     0     0     0    23    11
 20200402   14:09:02      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:09:12      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:09:22      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:09:32      3    38    37    34    16     0     0     0   877  1230     0     0  2445     8     0     0     0    23    11
 20200402   14:09:42      3    37    37    34    17     0     0     0   877  1230     0     0  2445     8     0     0     0    23    11
 20200402   14:09:53      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:10:03      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:10:13      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:10:23      3    37    37    34    17     0     0     0   877  1230     0     0  2445     8     0     0     0    23    11
 20200402   14:10:33      3    64    37    34    82     2     0     0   877  1357     0     0  2445     8     0     0     0     5   474
 20200402   14:10:43      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:10:53      3    42    37    35    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:11:03      3    42    37    34    16     0     0     0   877  1380     0     0  2445     8     0     0     0    23    11
 20200402   14:11:13      3    38    37    34    17     0     0     0   877  1230     0     0  2445     8     0     0     0    23    11
 20200402   14:11:23      3    42    37    34    17     0     0     0   877  1380     0     0  2423     8     0     0     0    24    12
 20200402   14:11:33      3    42    37    34    17     0     0     0   877  1380     0     0  2423     8     0     0     0    24    11
 20200402   14:11:43      3    42    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    24    11
 20200402   14:11:53      3    42    37    34     0     0     0     0   877  1380     0     0  2561     8     0     0     0     0     0
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   14:12:03      3    37    37    34    17     0     0     0   877  1230     0     0  2561     8     0     0     0    23    11
 20200402   14:12:13      3    43    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:12:24      3    43    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:12:34      3    43    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:12:44      3    38    37    34    17     0     0     0   877  1230     0     0  2561     8     0     0     0    23    11
 20200402   14:12:54      3    38    37    34    17     0     0     0   877  1230     0     0  2561     8     0     0     0    23    11
 20200402   14:13:04      3    43    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:13:14      3    43    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:13:24      3    43    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:13:34      3    37    37    34    17     0     0     0   877  1230     0     0  2561     8     0     0     0    23    11
 20200402   14:13:44      3    42    37    34     5     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:13:54      3    42    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:14:04      3    42    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:14:14      3    66    38    34    46     1     0     0   877  1380     0     0  2561     8     0     0     0   115   706
 20200402   14:14:24      3    37    37    34    17     0     0     0   877  1230     0     0  2561     8     0     0     0    23    11
 20200402   14:14:34      3    42    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:14:44      3    42    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:14:54      3    42    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:15:05      3    38    37    34    17     0     0     0   877  1230     0     0  2561     8     0     0     0    23    11
 20200402   14:15:15      3    37    37    34    17     0     0     0   877  1230     0     0  2561     8     0     0     0    23    11
 20200402   14:15:25      3    42    37    34    16     0     0     0   877  1380     0     0  2561     8     0     0     0    23    11
 20200402   14:15:35      3    42    37    34    16     0     0     0   877  1380     0     0  2539     8     0     0     0    24    11
 20200402   14:15:45      3    42    37    34    16     0     0     0   877  1380     0     0  2539     8     0     0     0    24    11
 20200402   14:15:55      3    38    37    34    17     0     0     0   877  1230     0     0  2549     8     0     0     0    23    11
 20200402   14:16:05      3    37    37    34    17     0     0     0   877  1230     0     0  2549     8     0     0     0    23    11
 20200402   14:16:15      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:16:25      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:16:35      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:16:45      3    38    37    34    17     0     0     0   877  1230     0     0  2549     8     0     0     0    22    11
 20200402   14:16:55      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:17:05      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:17:15      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    22    11
 20200402   14:17:25      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:17:35      3    38    37    34    17     0     0     0   877  1230     0     0  2549     8     0     0     0    23    11
 20200402   14:17:46      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    22    11
 20200402   14:17:56      3    43    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:18:06      3    43    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:18:16      3    43    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:18:26      3    37    37    34    17     0     0     0   877  1230     0     0  2549     8     0     0     0    23    11
 20200402   14:18:36      3    42    37    34    15     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:18:46      3    65    38    34    86     2     0     0   877  1380     0     0  2549     8     0     0     0   123    19
 20200402   14:18:56      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:19:06      3    38    37    34    16     0     0     0   877  1230     0     0  2549     8     0     0     0    23    11
 20200402   14:19:16      3    37    37    34    17     0     0     0   877  1230     0     0  2549     8     0     0     0    23    11
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   14:19:26      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:19:36      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    22    11
 20200402   14:19:46      3    42    37    34    16     0     0     0   877  1380     0     0  2549     8     0     0     0    23    11
 20200402   14:19:56      3    37    37    34    18     0     0     0   877  1230     0     0  2527     8     0     0     0    24    11
 20200402   14:20:06      3    42    38    34    38     1     0     0   877  1380     0     0  2537     8     0     0     0     0     0
 20200402   14:20:16      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:20:27      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:20:37      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:20:47      3    37    37    34    17     0     0     0   877  1230     0     0  2537     8     0     0     0    22    11
 20200402   14:20:57      3    42    37    34    15     0     0     0   877  1380     0     0  2537     8     0     0     0    22    11
 20200402   14:21:07      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:21:17      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:21:27      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:21:37      3    38    37    34    17     0     0     0   877  1230     0     0  2537     8     0     0     0    23    11
 20200402   14:21:47      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:21:57      3    42    37    34     0     0     0     0   877  1380     0     0  2537     8     0     0     0    20    11
 20200402   14:22:07      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:22:17      3    38    37    34    17     0     0     0   877  1230     0     0  2537     8     0     0     0    23    11
 20200402   14:22:27      3    37    37    34    17     0     0     0   877  1230     0     0  2537     8     0     0     0    23    11
 20200402   14:22:37      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:22:47      3    42    37    34    15     0     0     0   877  1380     0     0  2537     8     0     0     0    22    11
 20200402   14:22:58      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:23:08      3    38    37    34    17     0     0     0   877  1230     0     0  2537     8     0     0     0    23    11
 20200402   14:23:18      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:23:28      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:23:38      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:23:48      3    42    37    34    16     0     0     0   877  1380     0     0  2537     8     0     0     0    23    11
 20200402   14:23:58      3    37    37    34    17     0     0     0   877  1230     0     0  2537     8     0     0     0    23    11
 20200402   14:24:08      3    42    37    34    17     0     0     0   877  1380     0     0  2515     8     0     0     0    24    12
 20200402   14:24:18      3    83    38    35    88     6     0     0   877  1380     0     0  2525     8     0     0     0    68    20
 20200402   14:24:28      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:24:38      3    38    37    34    17     0     0     0   877  1230     0     0  2525     8     0     0     0    23    11
 20200402   14:24:48      3    38    37    34    17     0     0     0   877  1230     0     0  2525     8     0     0     0    23    11
 20200402   14:24:58      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:25:08      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:25:18      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:25:28      3    38    37    34    18     0     0     0   877  1230     0     0  2525     8     0     0     0    23    11
 20200402   14:25:39      3    42    37    34     5     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:25:49      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:25:59      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:26:09      3    80    38    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0   227   708
 20200402   14:26:19      3    37    37    34    17     0     0     0   877  1230     0     0  2525     8     0     0     0    23    11
 20200402   14:26:29      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:26:39      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   14:26:49      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    22    11
 20200402   14:26:59      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    25    11
 20200402   14:27:09      3    38    37    34    17     0     0     0   877  1230     0     0  2525     8     0     0     0    23    11
 20200402   14:27:19      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:27:29      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:27:39      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:27:49      3    37    37    34    17     0     0     0   877  1230     0     0  2525     8     0     0     0    23    11
 20200402   14:27:59      3    42    37    34    65     5     0     0   877  1380     0     0  2525     8     0     0     0     0     0
 20200402   14:28:09      3    42    37    34    16     0     0     0   877  1380     0     0  2525     8     0     0     0    23    11
 20200402   14:28:20      3    42    37    34    17     0     0     0   877  1380     0     0  2503     8     0     0     0    24    12
 20200402   14:28:30      3    42    37    34    17     0     0     0   877  1380     0     0  2503     8     0     0     0    24    12
 20200402   14:28:40      3    37    37    34    17     0     0     0   877  1230     0     0  2513     8     0     0     0    23    11
 20200402   14:28:50      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:29:00      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:29:10      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:29:20      3    42    37    34     0     0     0     0   877  1380     0     0  2513     8     0     0     0     0     0
 20200402   14:29:30      3    37    37    34    17     0     0     0   877  1230     0     0  2513     8     0     0     0    23    11
 20200402   14:29:40      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:29:50      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:30:00      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:30:10      3    37    37    34    17     0     0     0   877  1230     0     0  2513     8     0     0     0    24    11
 20200402   14:30:20      3    37    37    34    17     0     0     0   877  1230     0     0  2513     8     0     0     0    23    11
 20200402   14:30:30      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:30:40      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:30:50      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:31:01      3    38    37    34    17     0     0     0   877  1230     0     0  2513     8     0     0     0    23    11
 20200402   14:31:11      3    42    37    34     2     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:31:21      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
 20200402   14:31:31      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    22    10
 20200402   14:31:41      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    12
 20200402   14:31:51      3    37    37    34    17     0     0     0   877  1230     0     0  2513     8     0     0     0    23    11
 20200402   14:32:01      3    42    37    34    15     0     0     0   877  1380     0     0  2513     8     0     0     0    22    11
 20200402   14:32:11      3    42    37    34    16     0     0     0   877  1380     0     0  2513     8     0     0     0    23    11
