#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200405   15:13:53      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:14:03      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:14:13      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    25     6
 20200405   15:14:23      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:14:33      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:14:43      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:14:53      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    29     6
 20200405   15:15:03      0    41    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:15:13      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:15:24      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:15:34      0    41    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:15:44      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26    14
 20200405   15:15:54      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26    13
 20200405   15:16:04      0    42    37    35    79     0     0     0   877  1380     0     0  2141     8     0     0     0    31     6
 20200405   15:16:14      0    41    37    34    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:16:24      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:16:34      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    31     6
 20200405   15:16:44      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    30     6
 20200405   15:16:54      0    41    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:17:04      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:17:14      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:17:24      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    27     6
 20200405   15:17:34      0    41    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:17:44      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:17:54      0    41    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:18:04      0    41    37    34    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:18:14      0    41    37    34    78     0     0     0   877  1380     0     0  2141     8     0     0     0    31     6
 20200405   15:18:24      0    41    37    34    78     0     0     0   877  1380     0     0  2141     8     0     0     0    30     6
 20200405   15:18:35      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:18:45      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    30     7
 20200405   15:18:55      0    41    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:19:05      0    41    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    25     6
 20200405   15:19:15      0    41    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:19:25      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    25     6
 20200405   15:19:35      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:19:45      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:19:55      0    41    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:20:05      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:20:15      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:20:25      0    42    37    35    76     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:20:35      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:20:45      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:20:55      0    42    37    35    76     0     0     0   877  1380     0     0  2141     8     0     0     0    25     6
 20200405   15:21:05      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200405   15:21:15      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:21:25      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    25     6
 20200405   15:21:35      0    42    37    35    79     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:21:46      0    42    37    35    79     0     0     0   877  1380     0     0  2141     8     0     0     0    26    12
 20200405   15:21:56      0    42    37    35    79     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:22:06      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:22:16      0    41    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:22:26      0    42    37    35    77     0     0     0   877  1380     0     0  2141     8     0     0     0    26     6
 20200405   15:22:36      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26    13
 20200405   15:22:46      0    42    37    35    78     0     0     0   877  1380     0     0  2141     8     0     0     0    26    10
 20200405   15:22:56      0    28    36    35     0     0     0     0   877   307     0     0    14     4     0     0     0     0     0
 20200405   15:23:06      0    27    36    34     0     0     0     0   877   135     0     0    14     4     0     0     0     0     0
 20200405   15:23:16      0    27    35    34     0     0     0     0   877   135   100     0    14     4     0     0     0     0     0
 20200405   15:23:26      0    41    36    34    72     0     0     0   877  1380   100     0  2139     8     0     0     0    25     7
 20200405   15:23:36      0    41    36    34    72     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
 20200405   15:23:46      0    41    37    34    74     0     0     0   877  1380     0     0  2139     8     0     0     0    25     7
 20200405   15:23:56      0    41    37    34    73     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
 20200405   15:24:06      0    42    37    34    71     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
 20200405   15:24:16      0    42    37    34    71     0     0     0   877  1380     0     0  2139     8     0     0     0    24     7
 20200405   15:24:26      0    41    37    34    71     0     0     0   877  1380     0     0  2139     8     0     0     0    25     7
 20200405   15:24:36      0    41    37    34    72     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
 20200405   15:24:46      0    42    37    35    72     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
 20200405   15:24:57      0    42    37    35    73     0     0     0   877  1380     0     0  2139     8     0     0     0    27    11
 20200405   15:25:07      0    42    37    35    71     0     0     0   877  1380     0     0  2139     8     0     0     0    25     7
 20200405   15:25:17      0    42    37    35    71     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
 20200405   15:25:27      0    42    37    35    72     0     0     0   877  1380     0     0  2139     8     0     0     0    25    14
 20200405   15:25:37      0    42    37    35    72     0     0     0   877  1380     0     0  2139     8     0     0     0    30     8
 20200405   15:25:47      0    42    37    35    71     0     0     0   877  1380     0     0  2139     8     0     0     0    25     7
 20200405   15:25:57      0    42    37    35    71     0     0     0   877  1380     0     0  2139     8     0     0     0    30     8
 20200405   15:26:07      0    42    37    34    73     0     0     0   877  1380     0     0  2139     8     0     0     0    25    12
 20200405   15:26:17      0    42    37    35    72     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
 20200405   15:26:27      0    42    37    35    73     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
 20200405   15:26:37      0    42    37    35    71     0     0     0   877  1380     0     0  2139     8     0     0     0    24     7
 20200405   15:26:47      0    42    37    35    73     0     0     0   877  1380     0     0  2139     8     0     0     0    25     8
