#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   16:50:57      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25    13
 20200402   16:51:07      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    13
 20200402   16:51:17      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:51:27      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:51:37      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:51:47      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:51:57      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:52:07      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:52:17      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    28     6
 20200402   16:52:27      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    14
 20200402   16:52:38      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:52:48      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:52:58      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:53:08      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:53:18      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    12
 20200402   16:53:28      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   16:53:38      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:53:48      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:53:58      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    14
 20200402   16:54:08      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:54:18      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:54:28      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:54:38      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:54:48      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    13
 20200402   16:54:58      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    13
 20200402   16:55:08      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:55:18      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:55:29      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    29     6
 20200402   16:55:39      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    12
 20200402   16:55:49      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    12
 20200402   16:55:59      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:56:09      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   16:56:19      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    12
 20200402   16:56:29      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:56:39      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:56:49      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:56:59      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:57:09      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:57:19      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:57:29      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:57:39      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:57:49      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    28     8
 20200402   16:57:59      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   16:58:10      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:58:20      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:58:30      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    29     7
 20200402   16:58:40      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25    13
 20200402   16:58:50      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:59:00      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:59:10      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:59:20      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:59:30      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   16:59:40      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   16:59:50      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:00:00      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    26    12
 20200402   17:00:10      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:00:20      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:00:30      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:00:40      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:00:51      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:01:01      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:01:11      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25    11
 20200402   17:01:21      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    12
 20200402   17:01:31      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    28     6
 20200402   17:01:41      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:01:51      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:02:01      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    13
 20200402   17:02:11      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:02:21      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:02:31      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     7
 20200402   17:02:41      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:02:51      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:03:01      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    27     6
 20200402   17:03:11      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    28     6
 20200402   17:03:21      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    27     6
 20200402   17:03:32      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   17:03:42      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   17:03:52      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     9
 20200402   17:04:02      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    28     8
 20200402   17:04:12      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:04:22      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:04:32      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    14
 20200402   17:04:42      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   17:04:52      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:05:02      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:05:12      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:05:22      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:05:32      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:05:42      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:05:52      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:06:02      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    27    10
 20200402   17:06:13      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     9
 20200402   17:06:23      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    29     6
 20200402   17:06:33      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:06:43      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    28     6
 20200402   17:06:53      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:07:03      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:07:13      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:07:23      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:07:33      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:07:43      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:07:53      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:08:03      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:08:13      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:08:23      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:08:33      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    27     6
 20200402   17:08:43      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:08:54      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:09:04      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26    10
 20200402   17:09:14      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:09:24      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:09:34      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:09:44      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:09:54      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    29     6
 20200402   17:10:04      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:10:14      3    42    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    25     7
 20200402   17:10:24      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   17:10:34      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:10:44      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:10:54      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   17:11:04      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:11:14      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:11:24      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:11:35      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:11:45      3    42    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:11:55      3    42    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:12:05      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:12:15      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     9
 20200402   17:12:25      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25    12
 20200402   17:12:35      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   17:12:45      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25    13
 20200402   17:12:55      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     7
 20200402   17:13:05      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    28     9
 20200402   17:13:15      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:13:25      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:13:35      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:13:45      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:13:55      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:14:05      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:14:16      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:14:26      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:14:36      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   17:14:46      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:14:56      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:15:06      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:15:16      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:15:26      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    29     6
 20200402   17:15:36      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   17:15:46      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:15:56      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:16:06      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:16:16      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:16:26      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:16:36      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:16:46      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:16:57      3    43    37    35    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:17:07      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:17:17      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25    12
 20200402   17:17:27      3    43    37    34    75     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:17:37      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:17:47      3    43    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    26    10
 20200402   17:17:57      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    28     6
 20200402   17:18:07      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:18:17      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200402   17:18:27      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:18:37      3    43    37    34    78     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:18:47      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:18:57      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:19:07      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:19:17      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25    12
 20200402   17:19:27      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    30     6
 20200402   17:19:38      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:19:48      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    25     6
 20200402   17:19:58      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:20:08      3    43    37    34    77     0     0     0   877  1380     0     0  2257     8     0     0     0    26     6
 20200402   17:20:18      3    43    37    34    76     0     0     0   877  1380     0     0  2257     8     0     0     0    28     6
 20200402   17:20:28      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24    14
 20200402   17:20:38      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:20:48      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    26    12
 20200402   17:20:58      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24    11
 20200402   17:21:08      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24    13
 20200402   17:21:18      3    43    37    34    68     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:21:28      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:21:38      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24    11
 20200402   17:21:48      3    43    37    34    66     0     0     0   877  1380     0     0  2255     8     0     0     0    23     8
 20200402   17:21:58      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:22:08      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:22:18      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24    14
 20200402   17:22:29      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:22:39      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24    14
 20200402   17:22:49      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:22:59      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24    13
 20200402   17:23:09      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    26    11
 20200402   17:23:19      3    43    37    35    68     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:23:29      3    43    37    34    66     0     0     0   877  1380     0     0  2255     8     0     0     0    24    15
 20200402   17:23:39      3    43    37    35    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
 20200402   17:23:49      3    43    37    34    67     0     0     0   877  1380     0     0  2255     8     0     0     0    24     8
