#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200404   08:41:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:41:52      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:42:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:42:12      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:42:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:42:32      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:42:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:42:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:43:02      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:43:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:43:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:43:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:43:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:43:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:44:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:44:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:44:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:44:32      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:44:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:44:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:45:02      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:45:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:45:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:45:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:45:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:45:52      0      31880     C  2125    76     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200404   08:46:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:46:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:46:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:46:32      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:46:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:46:52      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:47:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:47:12      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:47:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:47:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:47:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:47:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:48:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:48:12      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:48:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:48:32      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:48:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:48:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:49:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:49:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:49:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:49:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:49:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:49:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:50:02      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:50:12      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:50:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:50:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:50:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:50:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:51:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:51:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:51:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:51:32      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:51:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:51:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:52:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:52:12      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:52:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:52:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:52:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:52:52      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:53:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:53:12      0      31880     C  2125    77     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200404   08:53:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:53:32      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:53:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:53:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:54:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:54:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:54:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:54:32      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:54:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:54:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:55:02      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:55:12      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:55:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:55:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:55:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:55:52      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:56:02      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:56:12      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:56:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:56:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:56:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:56:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:57:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:57:12      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:57:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:57:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:57:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:57:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:58:02      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:58:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:58:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:58:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:58:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:58:52      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:59:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:59:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:59:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   08:59:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:59:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   08:59:52      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   09:00:02      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   09:00:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   09:00:22      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   09:00:32      0      31880     C  2125    77     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200404   09:00:42      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   09:00:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   09:01:02      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   09:01:12      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   09:01:22      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   09:01:32      0      31880     C  2125    76     0     0     0   check.exe      
 20200404   09:01:42      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   09:01:52      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   09:02:02      0      31880     C  2125    77     0     0     0   check.exe      
 20200404   09:02:12      0      12121     C  2125    68     0     0     0   check.exe      
 20200404   09:02:22      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:02:32      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:02:42      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:02:52      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:03:02      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:03:12      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:03:22      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:03:32      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:03:42      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:03:52      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:04:02      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:04:12      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:04:22      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:04:32      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:04:42      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:04:52      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:05:02      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:05:12      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:05:22      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:05:32      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:05:42      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:05:52      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:06:02      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:06:12      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:06:22      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:06:32      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:06:42      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:06:52      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:07:02      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:07:12      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:07:22      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:07:32      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:07:42      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:07:52      0      12121     C  2125    72     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200404   09:08:02      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:08:12      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:08:22      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:08:32      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:08:42      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:08:52      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:09:03      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:09:13      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:09:23      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:09:33      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:09:43      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:09:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:10:03      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:10:13      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:10:23      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:10:33      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:10:43      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:10:53      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:11:03      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:11:13      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:11:23      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:11:33      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:11:43      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:11:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:12:03      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:12:13      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:12:23      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:12:33      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:12:43      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:12:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:13:03      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:13:13      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:13:23      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:13:33      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:13:43      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:13:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:14:03      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:14:13      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:14:23      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:14:33      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:14:43      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:14:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:15:03      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:15:13      0      12121     C  2125    71     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200404   09:15:23      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:15:33      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:15:43      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:15:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:16:03      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:16:13      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:16:23      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:16:33      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:16:43      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:16:53      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:17:03      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:17:13      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:17:23      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:17:33      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:17:43      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:17:53      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:18:03      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:18:13      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:18:23      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:18:33      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:18:43      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:18:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:19:03      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:19:13      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:19:23      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:19:33      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:19:43      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:19:53      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:20:03      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:20:13      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:20:23      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:20:33      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:20:43      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:20:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:21:03      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:21:13      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:21:23      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:21:33      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:21:43      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:21:53      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:22:03      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:22:13      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:22:23      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:22:33      0      12121     C  2125    71     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200404   09:22:43      0      12121     C  2125    70     0     0     0   check.exe      
 20200404   09:22:53      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:23:03      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:23:13      0      12121     C  2125    72     0     0     0   check.exe      
 20200404   09:23:23      0      12121     C  2125    71     0     0     0   check.exe      
 20200404   09:23:33      0      16127     C  2125    65     0     0     0   check.exe      
 20200404   09:23:43      0      16127     C  2125    64     0     0     0   check.exe      
 20200404   09:23:53      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:24:03      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:24:13      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:24:23      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:24:33      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:24:43      0      16127     C  2125    64     0     0     0   check.exe      
 20200404   09:24:53      0      16127     C  2125    64     0     0     0   check.exe      
 20200404   09:25:03      0      16127     C  2125    64     0     0     0   check.exe      
 20200404   09:25:13      0      16127     C  2125    64     0     0     0   check.exe      
 20200404   09:25:23      0      16127     C  2125    62     0     0     0   check.exe      
 20200404   09:25:33      0      16127     C  2125    62     0     0     0   check.exe      
 20200404   09:25:43      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:25:53      0      16127     C  2125    64     0     0     0   check.exe      
 20200404   09:26:03      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:26:13      0      16127     C  2125    64     0     0     0   check.exe      
 20200404   09:26:23      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:26:33      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:26:43      0      16127     C  2125    63     0     0     0   check.exe      
 20200404   09:26:53      0      16127     C  2125    64     0     0     0   check.exe      
