#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200402   14:52:59      3      23803     C  2413    16     0     0     0   check.exe      
 20200402   14:53:09      3      23803     C  2413    16     0     0     0   check.exe      
 20200402   14:53:19      3      23803     C  2413    16     0     0     0   check.exe      
 20200402   14:53:29      3      23803     C  2413    17     0     0     0   check.exe      
 20200402   14:53:39      3      23939     C  2403    17     0     0     0   check.exe      
 20200402   14:53:49      3      23939     C  2403    17     0     0     0   check.exe      
 20200402   14:53:59      3      23939     C  2413    28     0     0     0   check.exe      
 20200402   14:54:09      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:54:19      3      23939     C  2413    18     0     0     0   check.exe      
 20200402   14:54:29      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:54:39      3      23939     C  2413    15     0     0     0   check.exe      
 20200402   14:54:49      3      23939     C  2413    18     0     0     0   check.exe      
 20200402   14:54:59      3      23939     C  2413    18     0     0     0   check.exe      
 20200402   14:55:09      3      23939     C  2413    14     0     0     0   check.exe      
 20200402   14:55:19      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:55:29      3      23939     C  2413    15     0     0     0   check.exe      
 20200402   14:55:39      3      23939     C  2413    18     0     0     0   check.exe      
 20200402   14:55:49      3      23939     C  2413    18     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200402   14:55:59      3      23939     C  2413    15     0     0     0   check.exe      
 20200402   14:56:09      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:56:19      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:56:30      3      23939     C  2413    16     0     0     0   check.exe      
 20200402   14:56:40      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:56:50      3      23939     C  2413    18     0     0     0   check.exe      
 20200402   14:57:00      3      23939     C  2413    15     0     0     0   check.exe      
 20200402   14:57:10      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:57:20      3      23939     C  2413    16     0     0     0   check.exe      
 20200402   14:57:30      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:57:40      3      23939     C  2413    17     0     0     0   check.exe      
 20200402   14:57:50      3      23939     C  2413    15     0     0     0   check.exe      
 20200402   14:58:00      3      24072     C  2403    18     0     0     0   check.exe      
 20200402   14:58:10      3      24072     C  2413    29     0     0     0   check.exe      
 20200402   14:58:20      3      24072     C  2413    14     0     0     0   check.exe      
 20200402   14:58:30      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   14:58:40      3      24072     C  2413    15     0     0     0   check.exe      
 20200402   14:58:50      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   14:59:00      3      24072     C  2413    18     0     0     0   check.exe      
 20200402   14:59:10      3      24072     C  2413    15     0     0     0   check.exe      
 20200402   14:59:20      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   14:59:30      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   14:59:40      3      24072     C  2413    16     0     0     0   check.exe      
 20200402   14:59:50      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:00:00      3      24072     C  2413    15     0     0     0   check.exe      
 20200402   15:00:10      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:00:20      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:00:30      3      24072     C  2413    16     0     0     0   check.exe      
 20200402   15:00:40      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:00:50      3      24072     C  2413    16     0     0     0   check.exe      
 20200402   15:01:00      3      24072     C  2413    15     0     0     0   check.exe      
 20200402   15:01:10      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:01:20      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:01:30      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:01:40      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:01:50      3      24072     C  2413    15     0     0     0   check.exe      
 20200402   15:02:00      3      24072     C  2413    17     0     0     0   check.exe      
 20200402   15:02:10      3          -     -     -     -     -     -     -   -              
 20200402   15:02:20      3          -     -     -     -     -     -     -   -              
 20200402   15:02:30      3          -     -     -     -     -     -     -   -              
 20200402   15:02:40      3          -     -     -     -     -     -     -   -              
 20200402   15:02:50      3          -     -     -     -     -     -     -   -              
 20200402   15:03:00      3          -     -     -     -     -     -     -   -              
 20200402   15:03:10      3          -     -     -     -     -     -     -   -              
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200402   15:03:20      3          -     -     -     -     -     -     -   -              
 20200402   15:03:30      3          -     -     -     -     -     -     -   -              
 20200402   15:03:40      3          -     -     -     -     -     -     -   -              
 20200402   15:03:50      3          -     -     -     -     -     -     -   -              
 20200402   15:04:00      3          -     -     -     -     -     -     -   -              
 20200402   15:04:10      3          -     -     -     -     -     -     -   -              
 20200402   15:04:20      3          -     -     -     -     -     -     -   -              
 20200402   15:04:30      3          -     -     -     -     -     -     -   -              
 20200402   15:04:40      3          -     -     -     -     -     -     -   -              
 20200402   15:04:50      3          -     -     -     -     -     -     -   -              
 20200402   15:05:00      3          -     -     -     -     -     -     -   -              
 20200402   15:05:10      3          -     -     -     -     -     -     -   -              
 20200402   15:05:20      3          -     -     -     -     -     -     -   -              
 20200402   15:05:30      3          -     -     -     -     -     -     -   -              
 20200402   15:05:40      3          -     -     -     -     -     -     -   -              
 20200402   15:05:50      3          -     -     -     -     -     -     -   -              
 20200402   15:06:00      3          -     -     -     -     -     -     -   -              
 20200402   15:06:10      3          -     -     -     -     -     -     -   -              
 20200402   15:06:20      3          -     -     -     -     -     -     -   -              
