#Date       Time        gpu   pwr gtemp mtemp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
#YYYYMMDD   HH:MM:SS    Idx     W     C     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
 20200404   08:32:12      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    27     6
 20200404   08:32:22      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    30     6
 20200404   08:32:32      0    42    37    35    79     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:32:42      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:32:52      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:33:02      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:33:12      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:33:22      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:33:32      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:33:42      0    42    37    35    78     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:33:52      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:34:02      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:34:12      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:34:22      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:34:32      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:34:42      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:34:52      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:35:02      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    30     7
 20200404   08:35:13      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
 20200404   08:35:23      0    42    37    35    77     0     0     0   877  1380     0     0  2263     8     0     0     0    26     6
