#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200405   15:10:27      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:10:37      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:10:47      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:10:57      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:11:07      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:11:17      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:11:27      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:11:37      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:11:47      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:11:57      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:12:07      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:12:17      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:12:27      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:12:37      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:12:47      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:12:57      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:13:07      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:13:17      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:13:27      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:13:37      0      31684     C  2125    77     0     0     0   check.exe      
#Date       Time        gpu        pid  type    fb    sm   mem   enc   dec   command
#YYYYMMDD   HH:MM:SS    Idx          #   C/G    MB     %     %     %     %   name
 20200405   15:13:47      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:13:57      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:14:07      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:14:17      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:14:27      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:14:37      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:14:47      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:14:57      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:15:07      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:15:17      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:15:27      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:15:37      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:15:47      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:15:57      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:16:07      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:16:17      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:16:27      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:16:37      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:16:47      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:16:57      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:17:07      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:17:17      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:17:27      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:17:37      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:17:47      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:17:57      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:18:07      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:18:17      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:18:27      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:18:37      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:18:47      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:18:57      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:19:07      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:19:17      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:19:27      0      31684     C  2125    76     0     0     0   check.exe      
 20200405   15:19:37      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:19:47      0      31684     C  2125    77     0     0     0   check.exe      
 20200405   15:19:57      0      31684     C  2125    77     0     0     0   check.exe      
