 1   1
 2   1
 3   1
 4   1
 5  -4
 6   1
 7   1
 8   1
 9   1
10   1
11  -6
12  -7
13  -8
14  -9
15 -10
16   1
17 -16
18   1
19   1
20   1
21   1
22 -21
23   1
24   1
25   1
26   1
27   1
28 -26
29 -27
30   1
31   1
32   1
33   1
34   1
35   1
