3.6.0 https://github.com/madgraph5/madgraph4gpu/releases/download/cudacpp_for3.6.0_v1.00.00/cudacpp.tar.gz
3.6.0 https://github.com/madgraph5/madgraph4gpu/releases/download/cudacpp_for3.6.0_v1.00.01/cudacpp.tar.gz
3.6.3 https://github.com/madgraph5/madgraph4gpu/releases/download/cudacpp_for3.6.3_v1.00.02/cudacpp.tar.gz
3.6.5 https://github.com/madgraph5/madgraph4gpu/releases/download/cudacpp_for3.6.5_v1.01.00/cudacpp.tar.gz
